			"Clara Callan"		"The Forgetti"		"Spadework"		"The Piano Ma"		"Angelas Ashe"		"Trials of Ti"		"FUTON FEVER"		"Postcards"		"Miss Smillas"		"Red Leaves"
"254"			0			0			0			0			0			0			0			0			0			0
"388"			0			0			0			0			7			0			0			0			0			0
"408"			0			0			0			0			0			0			0			0			0			0
"487"			0			0			0			0			0			0			0			0			0			0
"505"			0			0			0			0			0			0			0			0			0			0
"619"			0			0			0			0			0			0			0			0			0			0
"638"			0			0			0			0			0			0			0			0			0			0
"735"			0			0			0			0			0			0			0			0			0			0
"876"			0			0			0			0			0			0			0			0			0			0
"1075"			5			0			0			0			0			5			0			0			0			7
"1131"			0			0			0			0			0			0			0			0			0			0
"1184"			0			0			0			0			0			0			3			0			0			0
"1548"			0			0			0			0			0			0			0			0			0			0
"1733"			0			0			0			0			0			0			0			0			0			0
"1848"			0			0			0			0			0			0			0			0			0			10
"1903"			0			0			0			0			0			0			0			0			0			0
"2132"			0			0			0			0			0			0			0			0			0			0
"2358"			0			0			0			0			0			0			0			0			0			0
"3167"			0			0			0			0			0			0			0			0			0			0
"3282"			0			0			0			0			0			0			0			0			0			0
"3331"			0			0			0			0			0			0			0			0			0			0
"3373"			0			0			0			0			0			0			0			0			0			0
"3418"			0			0			0			0			0			0			0			0			0			0
"3556"			0			0			0			0			0			0			0			0			0			0
"3578"			0			0			0			0			0			0			0			0			0			0
"3719"			0			0			0			0			0			0			0			0			0			0
"3923"			0			0			0			0			0			0			0			0			0			0
"4092"			0			0			0			0			0			0			0			0			0			0
"4131"			1			0			0			0			0			0			1			0			0			0
"4223"			0			0			0			0			0			0			0			4			0			0
"4228"			0			0			0			0			0			0			0			0			0			0
"4334"			0			0			0			0			0			0			0			0			0			0
"4622"			0			0			0			0			0			0			0			0			0			0
"4785"			0			0			0			0			0			0			0			0			0			0
"5439"			0			0			0			0			0			0			0			0			0			0
"5483"			0			0			0			0			0			0			0			0			0			0
"5609"			0			0			0			0			0			0			0			0			0			0
"5709"			0			0			0			0			0			0			0			0			0			0
"6330"			0			0			0			0			0			0			0			0			0			0
"6431"			4			0			0			0			0			0			4			0			0			0
"6532"			0			0			0			0			0			0			0			0			0			0
"6564"			0			0			0			0			0			0			0			0			0			0
"6566"			0			0			0			0			0			0			0			0			0			0
"6577"			0			0			0			0			0			0			0			0			0			0
"6611"			0			0			0			0			0			0			0			0			0			0
"6769"			0			0			0			0			0			0			0			0			0			0
"7082"			0			0			0			0			0			0			0			0			0			0
"7105"			0			0			0			0			0			0			0			0			0			0
"7210"			0			0			0			0			0			0			0			0			0			0
"7283"			0			0			0			0			0			0			0			0			0			5
"7346"			0			0			0			0			0			0			0			0			0			0
"7809"			0			0			0			0			0			0			0			0			0			0
"7841"			0			0			0			0			0			0			0			0			0			0
"7887"			0			0			0			0			0			0			0			0			0			0
"7915"			0			0			0			0			0			0			0			0			0			0
"8167"			0			0			0			0			0			0			0			0			0			0
"8250"			0			0			0			0			0			0			0			0			0			0
"8487"			0			0			0			0			0			0			0			0			0			0
"8801"			0			0			0			0			0			0			0			0			0			0
"8872"			0			0			0			0			0			0			0			0			0			0
"8890"			0			10			0			0			10			0			0			0			0			0
"9094"			0			0			0			0			0			0			0			0			0			0
"9313"			0			0			0			0			0			0			0			0			0			0
"9373"			0			0			0			0			0			0			0			0			0			0
"9660"			0			0			0			0			0			0			0			0			0			0
"10030"			0			0			0			0			0			0			0			0			0			0
"10199"			0			0			0			0			0			0			0			0			0			10
"10619"			0			0			0			0			0			0			0			0			0			0
"10697"			0			0			0			0			0			0			0			0			0			0
"10965"			0			0			0			0			0			9			0			0			0			0
"11245"			0			0			0			0			0			0			0			0			0			0
"11629"			0			0			0			0			0			0			0			0			0			0
"11657"			0			0			0			0			0			0			0			0			0			0
"11676"			0			0			0			0			0			0			7			0			0			0
"11788"			0			0			0			0			0			0			0			0			0			0
"11832"			0			0			0			0			0			0			0			0			0			0
"12154"			0			7			0			0			0			0			0			0			0			0
"12272"			0			0			0			0			0			0			0			0			0			0
"12538"			0			0			0			0			0			0			0			0			0			0
"12698"			0			0			0			0			0			0			0			0			0			0
"12824"			0			0			0			0			8			0			0			0			0			0
"12863"			0			0			0			0			0			0			0			0			0			0
"13666"			0			0			0			0			0			0			0			0			0			0
"14326"			0			0			0			0			0			0			0			0			0			0
"14387"			0			0			0			0			0			0			0			0			0			0
"14393"			0			0			0			0			0			0			0			0			0			0
"14451"			0			0			0			0			0			0			0			0			0			0
"14456"			0			0			0			0			0			0			0			0			0			0
"15361"			0			0			0			0			0			0			0			0			0			0
"15651"			0			0			0			0			0			0			0			0			0			0
"15918"			0			0			0			0			0			0			0			0			0			0
"15936"			0			0			0			0			0			0			0			0			0			0
"16036"			0			0			0			0			0			0			0			0			0			0
"16155"			0			0			0			0			0			0			0			0			0			0
"16231"			0			0			0			0			0			0			0			0			0			0
"16488"			0			0			0			0			0			0			0			0			0			0
"16504"			0			0			0			0			0			0			7			0			0			8
"16601"			0			0			0			0			0			0			0			0			0			0
"16718"			0			0			0			0			0			0			0			0			0			0
"16777"			0			0			0			0			0			10			0			0			0			0
"16916"			0			0			0			0			0			0			0			0			0			0
"17233"			0			0			0			0			0			0			0			0			0			0
"17761"			0			0			0			0			0			0			0			0			0			0
"17859"			0			0			0			0			0			0			0			0			0			0
"17894"			0			0			0			0			0			0			0			0			0			0
"17950"			0			0			0			0			0			0			0			0			0			0
"18012"			0			0			0			0			0			0			0			0			0			0
